pncp,orgao,assinatura,valor_global,duracao_dias,categoria,capital_social,idade_forn_anos,porte,simples,situacao_ativa,consorcio,razao_capital_valor,n_contratos_forn_dataset,n_termos_12m,rescindido_12m,acrescimo_12m,prazo_12m,label_adverso_12m,label_v1_sem_horizonte
00509968000148-2-005052/2024,TST,2024-04-04,1920.0,1,Serviços,10000,17.69,MICRO EMPRESA,1,1,0,5.208333,3,0,0,0.0,0,0,0
00509968000148-2-000143/2025,TST,2025-01-27,137602.81,364,Serviços,5764012,13.62,EMPRESA DE PEQUENO PORTE,0,1,0,41.888767,2,3,0,0.0,365,0,0
00509968000148-2-000144/2025,TST,2025-01-22,0.01,1853,Serviços,0,97.4,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509968000148-2-000151/2025,TST,2025-01-27,84500.0,365,Serviços,622817300,11.17,DEMAIS,,1,0,7370.618935,8,1,0,0.0,0,0,0
00509968000148-2-000152/2025,TST,2025-01-13,1400.0,352,Serviços,6000,25.08,DEMAIS,,1,0,4.285714,1,0,0,0.0,0,0,0
00509968000148-2-002518/2023,TST,2023-12-22,28800.0,1826,Serviços,140000,6.81,MICRO EMPRESA,1,1,0,4.861111,2,0,0,0.0,0,0,0
00509968000148-2-000153/2025,TST,2025-01-24,3900.0,341,Compras,50000,3.36,MICRO EMPRESA,1,1,0,12.820513,2,0,0,0.0,0,0,0
00509968000148-2-000166/2025,TST,2025-01-15,200.0,350,Serviços,0,35.37,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509968000148-2-000167/2025,TST,2025-01-21,309998.0,911,Serviços,750000,35.98,EMPRESA DE PEQUENO PORTE,,1,0,2.41937,2,1,0,0.0,0,0,0
00509968000148-2-000170/2025,TST,2025-01-14,3000.0,351,Serviços,0,24.84,DEMAIS,,1,0,,4,0,0,0.0,0,0,0
00509968000148-2-000171/2025,TST,2025-01-15,3000.0,350,Serviços,0,24.84,DEMAIS,,1,0,,4,0,0,0.0,0,0,0
00509968000148-2-000176/2025,TST,2025-01-09,243.55,355,Serviços,1100000,21.62,DEMAIS,,1,0,4516.526381,1,0,0,0.0,0,0,0
00509968000148-2-000177/2025,TST,2025-01-29,14000.0,365,Serviços,100000,3.01,MICRO EMPRESA,1,1,0,7.142857,1,2,0,0.0,365,0,0
00509968000148-2-000195/2025,TST,2025-01-29,74600.0,365,Serviços,200000,11.59,MICRO EMPRESA,1,1,0,2.680965,1,2,0,0.0,365,0,0
00509968000148-2-000202/2025,TST,2025-01-31,6715224.0,729,Informática (TIC),28392092,1.54,DEMAIS,,1,0,4.228019,12,1,0,0.0059,0,0,0
00509968000148-2-000035/2025,TST,2025-01-10,60.6,364,Compras,100000,2.85,DEMAIS,0,1,0,1650.165017,5,0,0,0.0,0,0,0
00509968000148-2-005015/2024,TST,2024-12-20,176000.0,180,Serviços,0,32.86,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509968000148-2-005065/2024,TST,2025-01-28,513984.3,911,Serviços,550000,17.88,MICRO EMPRESA,0,1,0,1.070072,1,0,0,0.0,0,0,0
00509968000148-2-000178/2025,TST,2025-01-27,0.01,1848,Serviços,0,33.13,DEMAIS,,1,0,,9,0,0,0.0,0,0,0
00509968000148-2-005066/2024,TST,2024-12-27,198212.24,362,Informática (TIC),1500000,18.96,DEMAIS,,1,0,7.567646,15,0,0,0.0,0,0,0
00509968000148-2-000190/2025,TST,2025-01-27,5800.0,338,Serviços,6010000,31.5,DEMAIS,,1,0,1036.206897,4,0,0,0.0,0,0,0
00509968000148-2-000191/2025,TST,2025-01-30,893.23,180,Serviços,500000,3.12,MICRO EMPRESA,0,1,0,559.766242,30,0,0,0.0,0,0,0
00509968000148-2-000196/2025,TST,2025-01-27,8080.0,365,Serviços,0,19.82,EMPRESA DE PEQUENO PORTE,1,1,0,,6,0,0,0.0,0,0,0
00509968000148-2-000197/2025,TST,2025-01-29,32110.0,364,Serviços,100000,1.51,MICRO EMPRESA,0,1,0,3.114295,2,0,0,0.0,0,0,0
00509968000148-2-005067/2024,TST,2024-10-03,25500.0,89,Compras,20000,9.63,EMPRESA DE PEQUENO PORTE,1,1,0,0.784314,8,0,0,0.0,0,0,0
00509968000148-2-000220/2025,TST,2025-01-14,3700.0,351,Serviços,61372604,11.16,DEMAIS,,1,0,16587.19027,2,0,0,0.0,0,0,0
00509968000148-2-000223/2025,TST,2025-01-31,3097.6,95,Serviços de Engenharia,500000,3.12,MICRO EMPRESA,0,1,0,161.415289,30,0,0,0.0,0,0,0
00509968000148-2-005074/2024,TST,2025-01-10,0,1826,Serviços,0,57.0,DEMAIS,,1,0,,3,0,0,0,0,0,0
00509968000148-2-000226/2025,TST,2025-01-31,101010.0,331,Compras,300000,15.48,EMPRESA DE PEQUENO PORTE,1,1,0,2.970003,2,0,0,0.0,0,0,0
00509968000148-2-000227/2025,TST,2025-01-17,880.0,2,Compras,300000,10.37,EMPRESA DE PEQUENO PORTE,1,1,0,340.909091,15,0,0,0.0,0,0,0
00509968000148-2-000228/2025,TST,2025-02-03,19500.0,1095,Serviços,3000000,16.84,DEMAIS,0,1,0,153.846154,23,0,0,0.0,0,0,0
00509968000148-2-000234/2025,TST,2025-02-03,1800000.0,365,Serviços de Engenharia,800000,4.02,EMPRESA DE PEQUENO PORTE,0,1,0,0.444444,6,3,0,0.0,0,0,0
00509968000148-2-000235/2025,TST,2025-02-03,4704.6,331,Compras,500000,14.06,MICRO EMPRESA,1,1,0,106.278961,1,0,0,0.0,0,0,0
00509968000148-2-005078/2024,TST,2024-12-26,4034.0,19,Compras,50000,1.71,MICRO EMPRESA,0,0,0,12.394646,1,0,0,0.0,0,0,0
00509968000148-2-005079/2024,TST,2024-06-07,650.0,0,Serviços,2000,1.63,MICRO EMPRESA,1,1,0,3.076923,1,0,0,0.0,0,0,0
00509968000148-2-000236/2025,TST,2025-01-30,48320.0,1826,Serviços,72400,10.56,EMPRESA DE PEQUENO PORTE,1,1,0,1.498344,1,0,0,0.0,0,0,0
00509968000148-2-000237/2025,TST,2025-02-03,1868.1,331,Compras,5000,0.51,MICRO EMPRESA,1,1,0,2.676516,1,0,0,0.0,0,0,0
00509968000148-2-000243/2025,TST,2025-02-03,22859.0,331,Compras,180000,8.89,EMPRESA DE PEQUENO PORTE,0,1,0,7.87436,1,0,0,0.0,0,0,0
00509968000148-2-000244/2025,TST,2025-02-03,1764.0,331,Compras,20000,0.42,MICRO EMPRESA,1,1,0,11.337868,1,0,0,0.0,0,0,0
00509968000148-2-000245/2025,TST,2025-02-03,34992.52,331,Compras,93700,31.35,EMPRESA DE PEQUENO PORTE,1,1,0,2.677715,1,0,0,0.0,0,0,0
00509968000148-2-000246/2025,TST,2025-02-04,8900.0,89,Serviços,100000,7.85,MICRO EMPRESA,1,1,0,11.235955,2,0,0,0.0,0,0,0
00509968000148-2-000247/2025,TST,2025-02-03,16940.9,331,Compras,10000,1.64,MICRO EMPRESA,1,1,0,0.590287,1,0,0,0.0,0,0,0
00509968000148-2-000248/2025,TST,2025-02-03,47192.0,331,Compras,300000,18.15,EMPRESA DE PEQUENO PORTE,1,1,0,6.35701,1,0,0,0.0,0,0,0
00509968000148-2-000249/2025,TST,2025-02-03,10025.24,331,Compras,100000,6.92,EMPRESA DE PEQUENO PORTE,0,1,0,9.974824,3,0,0,0.0,0,0,0
00509968000148-2-000252/2025,TST,2025-02-04,191176.2,365,Serviços,1608000,27.12,DEMAIS,0,1,0,8.411089,3,2,0,0.2028,3287,1,1
00509968000148-2-005083/2024,TST,2024-12-20,839.96,22,Compras,3000,5.29,MICRO EMPRESA,1,1,0,3.571599,1,0,0,0.0,0,0,0
00509968000148-2-005084/2024,TST,2024-12-20,985.8,22,Compras,100000,0.28,MICRO EMPRESA,1,1,0,101.440454,6,0,0,0.0,0,0,0
00509968000148-2-000256/2025,TST,2025-01-22,2695.58,3652,Serviços,0,54.62,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509968000148-2-005085/2024,TST,2024-12-20,3495.58,0,Compras,20000,2.61,EMPRESA DE PEQUENO PORTE,0,1,0,5.721511,30,0,0,0.0,0,0,0
00509968000148-2-000257/2025,TST,2025-01-15,901.0,3652,Serviços,0,53.92,DEMAIS,,1,0,,2,0,0,0.0,0,0,0
00509968000148-2-000258/2025,TST,2025-01-06,1519.66,1826,Serviços,0,55.05,DEMAIS,,1,0,,2,0,0,0.0,0,0,0
00509968000148-2-000259/2025,TST,2025-01-29,0.01,1826,Serviços,0,37.17,DEMAIS,,1,0,,2,0,0,0.0,0,0,0
00509968000148-2-000260/2025,TST,2025-01-15,1170.33,1826,Serviços,59998000,9.98,DEMAIS,,1,0,51265.882273,2,0,0,0.0,0,0,0
00509968000148-2-005086/2024,TST,2024-12-20,14591.04,22,Compras,100000,6.06,EMPRESA DE PEQUENO PORTE,1,1,0,6.853521,3,0,0,0.0,0,0,0
00509968000148-2-000262/2025,TST,2025-02-04,11988.0,330,Serviços,30000,17.37,EMPRESA DE PEQUENO PORTE,0,1,0,2.502503,90,0,0,0.0,0,0,0
00509968000148-2-000264/2025,TST,2025-02-05,14818.0,364,Informática (TIC),2000000,7.65,DEMAIS,,1,0,134.970981,52,0,0,0.0,0,0,0
00509968000148-2-000265/2025,TST,2025-02-04,118224.2,205,Compras,105000,6.35,MICRO EMPRESA,1,1,0,0.888143,12,0,0,0.0,0,0,0
00509968000148-2-000266/2025,TST,2025-01-27,18900.0,88,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000267/2025,TST,2025-02-03,19900.0,365,Serviços,5000,17.93,EMPRESA DE PEQUENO PORTE,1,1,0,0.251256,6,0,0,0.0,0,0,0
00509968000148-2-000268/2025,TST,2025-02-05,1202.21,328,Serviços,0,50.15,DEMAIS,,1,0,,5,0,0,0.0,0,0,0
00509968000148-2-000271/2025,TST,2025-02-05,693500.0,1095,Informática (TIC),1216000,37.96,DEMAIS,,1,0,1.753425,42,0,0,0.0,0,0,0
00509968000148-2-005041/2024,TST,2024-12-20,5647.92,38,Compras,100000,2.25,MICRO EMPRESA,1,1,0,17.705633,2,0,0,0.0,0,0,0
00509968000148-2-000107/2025,TST,2025-01-23,1770.0,342,Compras,20000,2.34,MICRO EMPRESA,1,1,0,11.299435,2,0,0,0.0,0,0,0
00509968000148-2-000120/2025,TST,2025-01-23,4893.0,29,Compras,100000,6.83,MICRO EMPRESA,1,1,0,20.437359,3,0,0,0.0,0,0,0
00509968000148-2-000139/2025,TST,2025-01-06,389133.51,1826,Informática (TIC),302061200,22.32,DEMAIS,,1,0,776.240525,3,0,0,0.0,0,0,0
00509968000148-2-000253/2025,TST,2025-01-29,1332000.0,365,Serviços,400000,27.56,EMPRESA DE PEQUENO PORTE,0,1,0,0.3003,1,1,0,0.0,0,0,0
00509968000148-2-000270/2025,TST,2025-02-04,11975.0,330,Serviços,5798413,26.67,DEMAIS,,1,0,484.209854,21,0,0,0.0,0,0,0
00509968000148-2-000272/2025,TST,2025-02-05,395.0,18,Compras,15000,30.87,EMPRESA DE PEQUENO PORTE,0,1,0,37.974684,3,0,0,0.0,0,0,0
00509968000148-2-000273/2025,TST,2025-02-03,7560.0,89,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000274/2025,TST,2025-01-17,1482.0,13,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000275/2025,TST,2025-02-06,7780.0,8,Serviços,150000,13.68,DEMAIS,0,1,0,19.280206,59,0,0,0.0,0,0,0
00509968000148-2-000278/2025,TST,2025-01-22,14999.69,342,Serviços,0,34.44,MICRO EMPRESA,1,1,0,,2,0,0,0.0,0,0,0
00509968000148-2-000279/2025,TST,2025-01-09,2244598.31,3652,Serviços,810000,23.41,MICRO EMPRESA,1,1,0,0.360866,9,0,0,0.0,0,0,0
00509968000148-2-000283/2025,TST,2025-02-04,833.13,365,Compras,350000,21.54,EMPRESA DE PEQUENO PORTE,0,1,0,420.102505,5,0,0,0.0,0,0,0
00509968000148-2-000284/2025,TST,2025-02-05,0.01,1800,Informática (TIC),0,50.11,DEMAIS,,1,0,,41,0,0,0.0,0,0,0
00509968000148-2-000288/2025,TST,2025-02-07,850.0,10,Compras,10000,39.16,MICRO EMPRESA,1,1,0,11.764706,11,0,0,0.0,0,0,0
00509968000148-2-000289/2025,TST,2025-02-10,1107.09,324,Compras,50000,22.26,EMPRESA DE PEQUENO PORTE,1,1,0,45.163447,6,0,0,0.0,0,0,0
00509968000148-2-000291/2025,TST,2025-02-10,962.5,324,Compras,20000,0.47,MICRO EMPRESA,1,1,0,20.779221,2,0,0,0.0,0,0,0
00509968000148-2-005094/2024,TST,2025-02-07,247500.0,730,Serviços de Engenharia,600000,6.4,MICRO EMPRESA,0,1,0,2.424242,1,0,0,0.0,0,0,0
00509968000148-2-000305/2025,TST,2025-02-06,542.56,328,Compras,50000,22.25,EMPRESA DE PEQUENO PORTE,1,1,0,92.155706,6,0,0,0.0,0,0,0
00509968000148-2-000201/2025,TST,2025-01-30,0.01,1826,Serviços,0,20.32,DEMAIS,,1,0,,3,0,0,0.0,0,0,0
00509968000148-2-000203/2025,TST,2025-01-28,1402.0,337,Compras,600000,34.88,DEMAIS,0,1,0,427.960057,4,0,0,0.0,0,0,0
00509968000148-2-000205/2025,TST,2025-01-21,17600.0,416,Serviços de Saúde,,,,,0,0,,0,0,0,0.0,0,0,1
00509968000148-2-000208/2025,TST,2025-01-31,259999.96,1094,Serviços,120000,11.79,EMPRESA DE PEQUENO PORTE,,1,0,0.461539,1,0,0,0.0,0,0,0
00509968000148-2-000209/2025,TST,2025-01-31,93000.0,913,Serviços,17969112,21.34,DEMAIS,,1,0,193.216258,4,0,0,0.0,0,0,0
00509968000148-2-000254/2025,TST,2025-02-04,125611.01,3652,Serviços,0,24.6,DEMAIS,,1,0,,3,0,0,0.0,0,0,0
00509968000148-2-005087/2024,TST,2024-12-20,4199.98,22,Compras,100000,7.75,MICRO EMPRESA,0,1,0,23.809637,5,0,0,0.0,0,0,0
00509968000148-2-005088/2024,TST,2024-12-20,2509.8,22,Compras,50000,24.63,EMPRESA DE PEQUENO PORTE,0,1,0,19.921906,5,0,0,0.0,0,0,0
00509968000148-2-000261/2025,TST,2025-02-04,13900.0,330,Compras,30000,4.71,MICRO EMPRESA,1,1,0,2.158273,23,0,0,0.0,0,0,0
00509968000148-2-000263/2025,TST,2025-02-04,9528.34,330,Serviços,2345043,5.57,DEMAIS,,1,0,246.112439,2,0,0,0.0,0,0,0
00509968000148-2-000300/2025,TST,2025-02-11,2079.0,323,Compras,200000,8.3,MICRO EMPRESA,1,1,0,96.200096,2,0,0,0.0,0,0,0
00509968000148-2-000301/2025,TST,2025-02-10,16143.63,324,Serviços,1500,6.22,EMPRESA DE PEQUENO PORTE,1,1,0,0.092916,5,0,0,0.0,0,0,0
00509968000148-2-002517/2023,TST,2025-01-21,5663.7,343,Serviços,400000,11.36,EMPRESA DE PEQUENO PORTE,,1,0,70.62521,13,0,0,0.0,0,0,0
00509968000148-2-000187/2025,TST,2025-01-29,3625.0,336,Compras,100000,6.23,MICRO EMPRESA,1,1,0,27.586207,5,0,0,0.0,0,0,0
00509968000148-2-000224/2025,TST,2025-02-03,13920.0,365,Informática (TIC),50000,3.97,MICRO EMPRESA,1,1,0,3.591954,2,0,0,0.0,0,0,0
00509968000148-2-005073/2024,TST,2024-12-11,0.01,665,Serviços,0,43.45,DEMAIS,,1,0,,5,0,0,0.0,0,0,0
00509968000148-2-000255/2025,TST,2025-02-04,125611.01,3652,Serviços,0,24.6,DEMAIS,,1,0,,3,0,0,0.0,0,0,0
00509968000148-2-005081/2024,TST,2025-02-03,0.01,611,Serviços,0,43.59,DEMAIS,,1,0,,5,0,0,0.0,0,0,0
00509968000148-2-005082/2024,TST,2024-12-20,960.0,22,Compras,5000,0.09,MICRO EMPRESA,0,0,0,5.208333,1,0,0,0.0,0,0,0
00509968000148-2-000277/2025,TST,2025-01-10,1563.8,1826,Serviços,0,40.67,DEMAIS,,1,0,,2,0,0,0.0,0,0,0
00509968000148-2-005093/2024,TST,2024-02-27,20000.0,28,Serviços,5000,1.45,EMPRESA DE PEQUENO PORTE,1,1,0,0.25,2,0,0,0.0,0,0,0
00509968000148-2-000309/2025,TST,2025-02-03,2394.4,331,Compras,100000,6.57,MICRO EMPRESA,1,1,0,41.764116,1,0,0,0.0,0,0,0
00509968000148-2-000310/2025,TST,2025-02-12,396.0,322,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000314/2025,TST,2025-02-12,957.6,364,Serviços,241015490,57.76,DEMAIS,,1,0,251687.019632,7,0,0,0.0,0,0,0
00509968000148-2-000315/2025,TST,2025-02-12,540.0,0,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000316/2025,TST,2025-02-12,5400.0,322,Serviços,3423447.2,31.02,DEMAIS,,1,0,633.971704,203,0,0,0.0,0,0,0
00509968000148-2-000317/2025,TST,2025-02-12,10908.0,322,Serviços,50000,34.51,EMPRESA DE PEQUENO PORTE,0,1,0,4.583792,61,0,0,0.0,0,0,0
00509968000148-2-000319/2025,TST,2025-02-12,175934.0,98,Informática (TIC),5000000,17.66,DEMAIS,0,1,0,28.419748,6,0,0,0.0,0,0,0
00509968000148-2-000322/2025,TST,2025-02-13,0.01,1841,Serviços,0,46.9,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509968000148-2-005096/2024,TST,2025-01-14,0.01,631,Serviços,0,43.54,DEMAIS,,1,0,,5,0,0,0.0,0,0,0
00509968000148-2-000323/2025,TST,2025-02-12,7475282.12,364,Serviços,40000000,17.89,DEMAIS,,1,0,5.350969,7,0,0,0.0,0,0,0
00509968000148-2-000324/2025,TST,2025-02-13,7813.0,320,Compras,300000,2.34,MICRO EMPRESA,1,1,0,38.397543,5,0,0,0.0,0,0,0
00509968000148-2-000325/2025,TST,2025-02-13,2933.35,320,Compras,10000,0.5,MICRO EMPRESA,1,1,0,3.409072,1,0,0,0.0,0,0,0
00509968000148-2-000326/2025,TST,2025-02-13,1617.0,320,Compras,50000,1.21,MICRO EMPRESA,1,1,0,30.921459,2,0,0,0.0,0,0,0
00509968000148-2-000327/2025,TST,2025-02-13,13600.0,59,Serviços,119800,29.7,EMPRESA DE PEQUENO PORTE,1,1,0,8.808824,12,0,0,0.0,0,0,0
00509968000148-2-000331/2025,TST,2025-02-04,63573.96,365,Serviços,1608000,27.12,DEMAIS,0,1,0,25.293375,3,0,0,0.0,0,0,0
00509968000148-2-000337/2025,TST,2025-02-13,8856.0,180,Compras,0,26.42,MICRO EMPRESA,1,1,0,,12,0,0,0.0,0,0,0
00509968000148-2-000338/2025,TST,2025-02-14,660.0,320,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000339/2025,TST,2025-02-13,480.0,321,Serviços,1000,8.4,MICRO EMPRESA,1,1,0,2.083333,1,0,0,0.0,0,0,0
00509968000148-2-000340/2025,TST,2025-02-14,1280.0,320,Serviços,0,25.26,DEMAIS,,1,0,,52,0,0,0.0,0,0,0
00509968000148-2-000341/2025,TST,2025-02-13,3300.0,321,Compras,100000,27.5,DEMAIS,1,1,0,30.30303,2,0,0,0.0,0,0,0
00509968000148-2-005097/2024,TST,2025-02-07,262000.0,730,Serviços de Engenharia,80000,25.97,EMPRESA DE PEQUENO PORTE,0,1,0,0.305344,1,0,0,0.0,0,0,0
00509968000148-2-000347/2025,TST,2025-02-11,84739.1,1826,Serviços,27000,8.98,MICRO EMPRESA,1,1,0,0.318625,1,1,0,0.0,0,0,0
00509968000148-2-000349/2025,TST,2025-02-12,5970.0,22,Serviços,40000,5.54,EMPRESA DE PEQUENO PORTE,1,1,0,6.700168,71,0,0,0.0,0,0,0
00509968000148-2-000350/2025,TST,2025-02-12,3393.0,322,Compras,239386,4.36,MICRO EMPRESA,,1,0,70.552903,4,0,0,0.0,0,0,0
00509968000148-2-000351/2025,TST,2025-02-12,848.25,322,Compras,239386,4.36,MICRO EMPRESA,,1,0,282.211612,4,0,0,0.0,0,0,0
00509968000148-2-000352/2025,TST,2025-02-14,520.0,3,Compras,0,40.43,EMPRESA DE PEQUENO PORTE,1,1,0,,21,0,0,0.0,0,0,0
00509968000148-2-005099/2024,TST,2025-02-07,271696.0,730,Serviços de Engenharia,750000,10.87,MICRO EMPRESA,1,1,0,2.760438,3,0,0,0.0,0,0,0
00509968000148-2-000355/2025,TST,2025-02-07,372200.0,730,Serviços de Engenharia,750000,10.87,MICRO EMPRESA,1,1,0,2.015046,3,0,0,0.0,0,0,0
00509968000148-2-000357/2025,TST,2025-02-12,70000.0,730,Serviços,79000,9.85,MICRO EMPRESA,1,1,0,1.128571,1,0,0,0.0,0,0,0
00509968000148-2-000360/2025,TST,2025-02-10,20160.0,324,Serviços,3000,3.72,MICRO EMPRESA,1,1,0,0.14881,1,0,0,0.0,0,0,0
00509968000148-2-000320/2025,TST,2025-02-13,1519.66,3652,Serviços,0,55.15,DEMAIS,,1,0,,2,0,0,0.0,0,0,0
00509968000148-2-000328/2025,TST,2025-02-13,1629.45,321,Serviços,150000,15.13,DEMAIS,,1,0,92.055602,1,0,0,0.0,0,0,0
00509968000148-2-000332/2025,TST,2025-02-13,2250.0,321,Compras,150000,6.13,MICRO EMPRESA,1,1,0,66.666667,2,0,0,0.0,0,0,0
00509968000148-2-000333/2025,TST,2025-02-12,130213.8,910,Serviços,56071418000,26.69,DEMAIS,,1,0,430610.411492,30,0,0,0.0,0,0,0
00509968000148-2-000345/2025,TST,2025-02-12,14400.0,180,Compras,93700,7.59,MICRO EMPRESA,1,1,0,6.506944,5,0,0,0.0,0,0,0
00509968000148-2-000346/2025,TST,2025-02-13,1800.0,5,Serviços,100000,3.62,MICRO EMPRESA,1,1,0,55.555556,30,0,0,0.0,0,0,0
00509968000148-2-000365/2025,TST,2025-02-17,540.0,317,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000126/2025,TST,2025-01-15,800.0,350,Serviços,0,36.9,DEMAIS,,1,0,,2,0,0,0.0,0,0,0
00509968000148-2-000127/2025,TST,2025-01-14,2000.0,351,Serviços,11293560,22.84,DEMAIS,,1,0,5646.78,1,0,0,0.0,0,0,0
00509968000148-2-005053/2024,TST,2024-06-12,7103.0,7,Serviços,2000000,20.22,DEMAIS,,1,0,281.571167,1,0,0,0.0,0,0,0
00509968000148-2-000175/2025,TST,2025-01-17,1021958.0,3652,Serviços,542339260,58.22,DEMAIS,,1,0,530.686447,1,0,0,0.0,0,0,0
00509968000148-2-000230/2025,TST,2025-02-03,7952.0,331,Compras,101000,23.47,MICRO EMPRESA,1,1,0,12.701207,1,0,0,0.0,0,0,0
00509968000148-2-005076/2024,TST,2025-01-22,0,1825,Cessão,0,50.06,DEMAIS,,1,0,,1,0,0,0,0,0,0
00509968000148-2-000231/2025,TST,2025-01-14,2100.0,351,Serviços,0,50.0,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509968000148-2-000298/2025,TST,2025-02-10,332400.0,364,Serviços,1600000,7.58,DEMAIS,0,1,0,4.813478,1,1,0,0.0,365,0,0
00509968000148-2-000303/2025,TST,2025-02-11,5145.0,89,Serviços,1500,6.23,EMPRESA DE PEQUENO PORTE,1,1,0,0.291545,5,0,0,0.0,0,0,0
00509968000148-2-000304/2025,TST,2025-02-06,810.0,0,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000307/2025,TST,2025-02-07,130503.6,1826,Informática (TIC),1786196100,57.61,DEMAIS,,1,0,13686.948866,59,0,0,0.0,0,0,0
00509968000148-2-000308/2025,TST,2025-02-12,58560.0,730,Compras,600000,10.44,EMPRESA DE PEQUENO PORTE,0,1,0,10.245902,1,0,0,0.0,0,0,0
00509968000148-2-000414/2025,TST,2025-02-20,35253.0,365,Serviços,3423447.2,31.04,DEMAIS,,1,0,97.110805,203,0,0,0.0,0,0,0
00509968000148-2-000415/2025,TST,2025-02-20,4037.6,365,Serviços,300000,28.0,EMPRESA DE PEQUENO PORTE,1,1,0,74.301565,8,0,0,0.0,0,0,0
00509968000148-2-000416/2025,TST,2025-02-20,800.0,365,Compras,300000,28.0,EMPRESA DE PEQUENO PORTE,1,1,0,375.0,8,0,0,0.0,0,0,0
00509968000148-2-000417/2025,TST,2025-02-13,2691.0,42,Compras,10000,3.41,MICRO EMPRESA,0,1,0,3.716091,1,0,0,0.0,0,0,0
00509968000148-2-000422/2025,TST,2025-02-18,68369.01,730,Compras,20000,18.57,EMPRESA DE PEQUENO PORTE,1,1,0,0.29253,4,0,0,0.0,0,0,0
00509968000148-2-000206/2025,TST,2025-01-30,0.01,1826,Serviços,6907260000,56.2,DEMAIS,,1,0,690726000000.0,3,0,0,0.0,0,0,0
00509968000148-2-000207/2025,TST,2025-01-30,0.01,1826,Cessão,0,53.95,DEMAIS,,1,0,,2,1,0,0.0,0,0,0
00509968000148-2-000214/2025,TST,2025-01-30,55525.0,1826,Serviços,50000,1.37,EMPRESA DE PEQUENO PORTE,1,1,0,0.900495,1,0,0,0.0,0,0,0
00509968000148-2-005068/2024,TST,2024-12-17,1212.0,33,Compras,3000,15.12,DEMAIS,0,1,0,2.475248,16,0,0,0.0,0,0,0
00509968000148-2-000215/2025,TST,2025-01-31,70.7,334,Serviços,300000,3.21,MICRO EMPRESA,1,1,0,4243.281471,4,0,0,0.0,0,0,0
00509968000148-2-000216/2025,TST,2025-01-30,98000.0,1826,Informática (TIC),3000000,16.83,DEMAIS,0,1,0,30.612245,23,0,0,0.0,0,0,0
00509968000148-2-000229/2025,TST,2025-02-03,1690.0,364,Serviços,100000,4.9,EMPRESA DE PEQUENO PORTE,1,1,0,59.171598,1,1,0,0.6207,171,1,1
00509968000148-2-005075/2024,TST,2025-01-10,0.01,1826,Serviços,0,57.0,DEMAIS,,1,0,,3,1,0,0.0,0,0,0
00509968000148-2-000292/2025,TST,2025-02-10,626.2,324,Compras,100000,14.27,EMPRESA DE PEQUENO PORTE,1,1,0,159.693389,12,0,0,0.0,0,0,0
00509968000148-2-000297/2025,TST,2025-01-23,0.01,1813,Informática (TIC),0,50.08,DEMAIS,,1,0,,41,0,0,0.0,0,0,0
00509968000148-2-000375/2025,TST,2025-02-17,0.01,0,Serviços,0,40.56,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509968000148-2-000376/2025,TST,2025-02-18,660.0,316,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509968000148-2-000379/2025,TST,2025-02-18,700.0,100,Serviços,1000000,9.39,EMPRESA DE PEQUENO PORTE,1,1,0,1428.571429,1,0,0,0.0,0,0,0
00509968000148-2-000389/2025,TST,2025-02-12,4020.0,30,Compras,10000,1.75,MICRO EMPRESA,1,1,0,2.487562,1,0,0,0.0,0,0,0
00509968000148-2-000390/2025,TST,2025-02-12,500.0,28,Compras,500000,3.27,EMPRESA DE PEQUENO PORTE,1,1,0,1000.0,4,0,0,0.0,0,0,0
00509968000148-2-000398/2025,TST,2025-02-18,18000.0,316,Compras,150000,13.72,DEMAIS,0,1,0,8.333333,59,0,0,0.0,0,0,0
00509968000148-2-000233/2025,TST,2025-01-31,32340.0,334,Compras,100000,5.33,MICRO EMPRESA,1,1,0,3.092146,5,0,0,0.0,0,0,0
00509968000148-2-005077/2024,TST,2025-02-03,2240.0,331,Serviços,1000000,23.4,DEMAIS,0,1,0,446.428571,45,0,0,0.0,0,0,0
00509968000148-2-000280/2025,TST,2025-02-05,7900.0,328,Compras,120000,9.28,EMPRESA DE PEQUENO PORTE,1,1,0,15.189873,4,0,0,0.0,0,0,0
00509968000148-2-000281/2025,TST,2025-02-03,2045.0,24,Serviços,2000,8.93,MICRO EMPRESA,1,1,0,0.977995,4,0,0,0.0,0,0,0
