pncp,orgao,assinatura,valor_global,duracao_dias,categoria,capital_social,idade_forn_anos,porte,simples,situacao_ativa,consorcio,razao_capital_valor,n_contratos_forn_dataset,n_aditivos,rescindido,acrescimo_pct,prazo_extra_dias,label_desfecho_adverso
00509968000148-2-000946/2023,TST,2023-08-01,29400.0,152,Serviços,250000,9.39,EMPRESA DE PEQUENO PORTE,,1,0,8.503401,37,0,0,0.0,0,0
00509968000148-2-000963/2023,TST,2023-07-31,2343.5,153,Serviços,1860840100,15.81,DEMAIS,,1,0,794043.140602,7,0,0,0.0,0,0
00509968000148-2-000964/2023,TST,2023-08-02,1443.68,149,Serviços,0,44.74,DEMAIS,,1,0,,4,0,0,0.0,0,0
00509968000148-2-000976/2023,TST,2023-08-04,2394.0,149,Serviços,20000,15.4,DEMAIS,,1,0,8.354219,17,0,0,0.0,0,0
00509968000148-2-000984/2023,TST,2023-08-03,11000.0,31,Compras,110000,15.09,MICRO EMPRESA,1,1,0,10.0,8,0,0,0.0,0,0
00509968000148-2-000985/2023,TST,2023-08-03,3445.0,31,Compras,3675000,1.4,DEMAIS,0,1,0,1066.763425,1,0,0,0.0,0,0
00509968000148-2-000986/2023,TST,2023-08-07,765.0,146,Compras,7000,1.87,MICRO EMPRESA,1,1,0,9.150327,6,0,0,0.0,0,0
00509968000148-2-000987/2023,TST,2023-07-31,2500.0,183,Compras,1000,0.25,MICRO EMPRESA,1,1,0,0.4,1,0,0,0.0,0,0
00509968000148-2-000988/2023,TST,2023-08-01,265.65,152,Compras,200000,4.1,EMPRESA DE PEQUENO PORTE,0,1,0,752.870318,3,0,0,0.0,0,0
00509968000148-2-000989/2023,TST,2023-08-07,22600.0,146,Serviços,73000,10.84,EMPRESA DE PEQUENO PORTE,1,1,0,3.230088,1,0,0,0.0,0,0
00509968000148-2-000994/2023,TST,2023-08-07,101500.0,365,Serviços,10000,9.44,MICRO EMPRESA,1,1,0,0.098522,2,0,0,0.0,0,0
00509968000148-2-000998/2023,TST,2023-08-08,5240.0,145,Compras,4505900,40.11,DEMAIS,,1,0,859.90458,34,0,0,0.0,0,0
00509968000148-2-001009/2023,TST,2023-08-07,1464.0,146,Compras,100000,6.43,MICRO EMPRESA,1,1,0,68.306011,2,0,0,0.0,0,0
00509968000148-2-001010/2023,TST,2023-08-07,2778.0,146,Compras,100000,6.43,MICRO EMPRESA,1,1,0,35.99712,2,0,0,0.0,0,0
00509968000148-2-001011/2023,TST,2023-08-09,5000.0,31,Serviços,205000,4.14,DEMAIS,,1,0,41.0,111,0,0,0.0,0,0
00509968000148-2-001012/2023,TST,2023-08-09,12999.51,71,Serviços,250000,0.47,MICRO EMPRESA,0,0,0,19.231494,6,0,0,0.0,0,0
00509968000148-2-000999/2023,TST,2023-08-09,55500.0,365,Serviços,12000,10.42,MICRO EMPRESA,1,1,0,0.216216,1,0,0,0.0,0,0
00509968000148-2-001000/2023,TST,2023-08-07,3064.16,17,Serviços,0,40.67,DEMAIS,,1,0,,1,0,0,0.0,0,0
00509968000148-2-001001/2023,TST,2023-08-09,32300.0,144,Serviços,310000,19.75,EMPRESA DE PEQUENO PORTE,1,1,0,9.597523,117,0,0,0.0,0,0
00509968000148-2-001014/2023,TST,2023-08-10,1850000.0,152,Compras,6709980000,62.38,DEMAIS,,1,0,3627.016216,11,1,0,0.2,0,0
00509968000148-2-001015/2023,TST,2023-01-19,0,1825,Informática (TIC),0,56.02,DEMAIS,,1,0,,2,0,0,0,0,0
00509968000148-2-001016/2023,TST,2023-07-27,10093.75,157,Serviços,1000,5.36,MICRO EMPRESA,1,1,0,0.099071,14,0,0,0.0,0,0
00509968000148-2-001017/2023,TST,2023-07-25,720.0,159,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001018/2023,TST,2023-07-25,1080.0,159,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001019/2023,TST,2023-07-25,960.0,159,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001020/2023,TST,2023-07-25,1320.0,159,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001021/2023,TST,2023-07-27,957000.0,1827,Serviços,126668970,29.57,DEMAIS,,1,0,132.36047,8,0,0,0.0,0,0
00509968000148-2-001022/2023,TST,2023-07-26,55000.0,158,Serviços,30000,8.45,MICRO EMPRESA,1,1,0,0.545455,43,0,0,0.0,0,0
00509968000148-2-001023/2023,TST,2023-07-26,13211.2,158,Serviços,150000,12.15,DEMAIS,0,1,0,11.354003,59,0,0,0.0,0,0
00509968000148-2-001024/2023,TST,2023-07-31,9680.0,153,Serviços,10000,15.33,MICRO EMPRESA,1,1,0,1.033058,1,0,0,0.0,0,0
00509968000148-2-001025/2023,TST,2023-07-04,29699.93,91,Serviços,10000,2.18,MICRO EMPRESA,1,1,0,0.336701,2,0,0,0.0,0,0
00509968000148-2-001026/2023,TST,2023-07-27,42400.0,157,Serviços,310000,19.72,EMPRESA DE PEQUENO PORTE,1,1,0,7.311321,117,0,0,0.0,0,0
00509968000148-2-001027/2023,TST,2023-05-11,2106244.05,356,Serviços,250000,5.52,EMPRESA DE PEQUENO PORTE,0,1,0,0.118695,2,0,0,0.0,0,0
00509968000148-2-001028/2023,TST,2023-07-31,19770.0,153,Compras,50000,23.24,EMPRESA DE PEQUENO PORTE,0,1,0,2.529084,3,0,0,0.0,0,0
00509968000148-2-001029/2023,TST,2023-08-01,0,1826,Informática (TIC),0,53.7,DEMAIS,,1,0,,2,0,0,0,0,0
00509968000148-2-001030/2023,TST,2023-07-11,0,1826,Serviços,529540000,56.8,DEMAIS,,1,0,,5,0,0,0,0,0
00509968000148-2-001031/2023,TST,2023-08-07,5107.2,366,Compras,30000,20.35,MICRO EMPRESA,1,1,0,5.87406,1,0,0,0.0,0,0
00509968000148-2-001032/2023,TST,2023-08-10,1500.0,143,Compras,0,30.59,DEMAIS,,1,0,,11,0,0,0.0,0,0
00509968000148-2-001033/2023,TST,2023-07-28,153060.0,183,Serviços,20000,1.33,MICRO EMPRESA,1,1,0,0.130668,2,2,0,0.0,60,0
00509968000148-2-001034/2023,TST,2023-08-09,399.9,144,Compras,150000,11.29,MICRO EMPRESA,,1,0,375.093773,1,0,0,0.0,0,0
00509968000148-2-001035/2023,TST,2023-08-03,3050.0,99,Serviços,0,20.56,DEMAIS,,1,0,,60,0,0,0.0,0,0
00509968000148-2-001036/2023,TST,2023-08-04,530.0,112,Serviços,0,39.68,DEMAIS,,1,0,,3,0,0,0.0,0,0
00509968000148-2-001037/2023,TST,2023-08-03,12500.0,78,Serviços,10000,3.47,DEMAIS,1,1,0,0.8,1,0,0,0.0,0,0
00509968000148-2-001038/2023,TST,2023-08-14,5.8,608,Serviços,0,25.73,DEMAIS,,1,0,,1,1,0,0.0,609,1
00509968000148-2-001039/2023,TST,2023-07-18,5343.0,20,Compras,300000,19.76,EMPRESA DE PEQUENO PORTE,0,1,0,56.148231,1,0,0,0.0,0,0
00509968000148-2-001040/2023,TST,2023-08-09,20000.0,180,Serviços,100000,5.92,EMPRESA DE PEQUENO PORTE,1,1,0,5.0,5,0,0,0.0,0,0
00509968000148-2-001041/2023,TST,2023-08-14,2200.0,139,Serviços,0,27.83,DEMAIS,,1,0,,17,0,0,0.0,0,0
00509968000148-2-001042/2023,TST,2023-08-02,13860.0,180,Serviços,25000,23.63,DEMAIS,,1,0,1.803752,9,0,0,0.0,0,0
00509968000148-2-001043/2023,TST,2023-08-14,19527.0,139,Compras,200000,1.53,MICRO EMPRESA,0,1,0,10.242229,3,0,0,0.0,0,0
00509968000148-2-001044/2023,TST,2023-02-15,4952.0,364,Serviços,150000,30.84,MICRO EMPRESA,1,1,0,30.290792,2,0,0,0.0,0,0
00509968000148-2-001061/2023,TST,2023-08-15,1590.0,4,Serviços,11000,12.03,DEMAIS,1,1,0,6.918239,36,0,0,0.0,0,0
00509968000148-2-001062/2023,TST,2023-08-15,0.01,1826,Serviços,0,48.66,DEMAIS,,1,0,,2,1,0,0.0,0,0
00509968000148-2-001063/2023,TST,2023-08-15,14459.84,138,Serviços,300000,12.41,DEMAIS,0,1,0,20.747118,2,0,0,0.0,0,0
00509968000148-2-001069/2023,TST,2023-08-14,29400.0,24,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001070/2023,TST,2023-08-09,480.0,180,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001071/2023,TST,2023-08-15,10224.0,31,Serviços,700000,28.6,DEMAIS,,1,0,68.466354,2,0,0,0.0,0,0
00509968000148-2-001072/2023,TST,2023-08-02,6600.0,161,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001073/2023,TST,2023-08-15,23160.0,180,Serviços,5000,17.61,DEMAIS,,1,0,0.215889,78,0,0,0.0,0,0
00509968000148-2-001074/2023,TST,2023-08-03,125760.0,184,Serviços,119800,28.17,EMPRESA DE PEQUENO PORTE,1,1,0,0.952608,12,1,0,0.0,0,0
00509968000148-2-001075/2023,TST,2023-08-17,11988.0,136,Serviços,500000,7.84,DEMAIS,0,1,0,41.708375,26,0,0,0.0,0,0
00509968000148-2-001076/2023,TST,2023-08-17,8400.0,136,Serviços,70000,9.88,EMPRESA DE PEQUENO PORTE,,1,0,8.333333,4,0,0,0.0,0,0
00509968000148-2-001077/2023,TST,2023-08-17,4626.44,136,Compras,50000,0.53,EMPRESA DE PEQUENO PORTE,1,1,0,10.807446,2,0,0,0.0,0,0
00509968000148-2-001078/2023,TST,2023-03-13,2465.08,292,Serviços,1434073,39.59,EMPRESA DE PEQUENO PORTE,1,1,0,581.755156,6,0,0,0.0,0,0
00509968000148-2-001079/2023,TST,2023-08-16,3290.0,31,Serviços,30000,15.9,EMPRESA DE PEQUENO PORTE,0,1,0,9.118541,90,0,0,0.0,0,0
00509968000148-2-001094/2023,TST,2023-08-17,600.0,136,Serviços,95000,6.54,MICRO EMPRESA,1,1,0,158.333333,2,0,0,0.0,0,0
00509968000148-2-001095/2023,TST,2023-08-18,400.0,135,Serviços,80000,22.81,MICRO EMPRESA,0,1,0,200.0,1,0,0,0.0,0,0
00509968000148-2-001102/2023,TST,2023-08-16,1896.0,31,Serviços,30000,21.71,EMPRESA DE PEQUENO PORTE,1,1,0,15.822785,4,0,0,0.0,0,0
00509968000148-2-001103/2023,TST,2023-05-25,0,1826,Serviços de Saúde,0,25.85,DEMAIS,,1,0,,2,0,0,0,0,0
00509968000148-2-001104/2023,TST,2023-08-21,6700.0,132,Serviços,2000,18.1,MICRO EMPRESA,1,1,0,0.298507,4,0,0,0.0,0,0
00509968000148-2-001113/2023,TST,2023-08-08,13990.0,23,Serviços,50000,2.53,MICRO EMPRESA,1,1,0,3.573981,12,0,0,0.0,0,0
00509968000148-2-001114/2023,TST,2023-08-21,1200.0,52,Compras,78800,8.47,EMPRESA DE PEQUENO PORTE,1,1,0,65.666667,3,0,0,0.0,0,0
00509968000148-2-001115/2023,TST,2023-08-16,999.9,137,Serviços,20000,1.91,EMPRESA DE PEQUENO PORTE,1,1,0,20.002,1,0,0,0.0,0,0
00509968000148-2-001116/2023,TST,2023-08-17,19477.0,120,Serviços de Engenharia,150000,8.07,MICRO EMPRESA,1,1,0,7.701391,1,0,0,0.0,0,0
00509968000148-2-001117/2023,TST,2023-08-21,1222.5,132,Compras,0,29.22,EMPRESA DE PEQUENO PORTE,1,1,0,,11,0,0,0.0,0,0
00509968000148-2-001118/2023,TST,2023-08-21,12200.0,132,Serviços,0,1.36,DEMAIS,,1,0,,2,0,0,0.0,0,0
00509968000148-2-001128/2023,TST,2023-08-16,7200.0,50,Serviços,12000,4.6,MICRO EMPRESA,1,1,0,1.666667,21,0,0,0.0,0,0
00509968000148-2-000864/2023,TST,2023-07-21,0.01,0,Cessão,0,23.55,DEMAIS,,1,0,,1,0,0,0.0,0,0
00509968000148-2-001050/2023,TST,2023-08-09,660.0,180,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001051/2023,TST,2023-08-14,9600.0,139,Serviços,2290000,57.03,DEMAIS,,1,0,238.541667,1,0,0,0.0,0,0
00509968000148-2-001064/2023,TST,2023-08-15,0,1826,Serviços,0,48.66,DEMAIS,,1,0,,2,0,0,0,0,0
00509968000148-2-001065/2023,TST,2023-08-17,1480.0,136,Serviços,105000,6.8,MICRO EMPRESA,1,1,0,70.945946,1,0,0,0.0,0,0
00509968000148-2-001066/2023,TST,2023-08-17,13340.4,136,Compras,50000,13.78,MICRO EMPRESA,1,1,0,3.748014,4,0,0,0.0,0,0
00509968000148-2-001067/2023,TST,2023-02-23,46283.02,364,Compras,150000,7.51,DEMAIS,0,0,0,3.240929,1,0,0,0.0,0,0
00509968000148-2-001068/2023,TST,2023-08-16,1800.0,2,Serviços,10200,0.53,EMPRESA DE PEQUENO PORTE,1,1,0,5.666667,1,0,0,0.0,0,0
00509968000148-2-001086/2023,TST,2023-08-17,719.0,135,Compras,200000,1.25,MICRO EMPRESA,1,1,0,278.164117,3,0,0,0.0,0,0
00509968000148-2-001087/2023,TST,2023-08-15,1219.44,17,Serviços,11000,12.03,DEMAIS,1,1,0,9.020534,36,0,0,0.0,0,0
00509968000148-2-001088/2023,TST,2023-08-16,1008.0,132,Serviços,30000,21.71,EMPRESA DE PEQUENO PORTE,1,1,0,29.761905,4,0,0,0.0,0,0
00509968000148-2-001089/2023,TST,2023-08-15,2370.0,138,Serviços,60000,4.97,MICRO EMPRESA,1,1,0,25.316456,1,0,0,0.0,0,0
00509968000148-2-001090/2023,TST,2023-08-18,3166.4,90,Compras,10000,2.49,MICRO EMPRESA,1,1,0,3.158161,1,0,0,0.0,0,0
00509968000148-2-001091/2023,TST,2023-08-17,6290.69,29,Compras,100000,21.66,EMPRESA DE PEQUENO PORTE,1,1,0,15.896507,2,0,0,0.0,0,0
00509968000148-2-000015/2021,TST,2023-08-02,7027.0,10,Serviços,30000,12.34,EMPRESA DE PEQUENO PORTE,1,1,0,4.269247,2,0,0,0.0,0,0
00509968000148-2-001092/2023,TST,2023-08-17,1797.0,3,Serviços,20000,8.95,EMPRESA DE PEQUENO PORTE,1,1,0,11.129661,50,0,0,0.0,0,0
00509968000148-2-001093/2023,TST,2023-08-17,290400.0,1827,Serviços,1500000,24.59,DEMAIS,0,1,0,5.165289,3,0,1,0.0,0,1
00509968000148-2-001096/2023,TST,2023-08-17,2219.4,135,Compras,5000,2.4,MICRO EMPRESA,1,1,0,2.252861,1,0,0,0.0,0,0
00509968000148-2-001097/2023,TST,2023-08-18,14459.84,61,Serviços,300000,12.42,DEMAIS,0,1,0,20.747118,2,0,0,0.0,0,0
00509968000148-2-001153/2023,TST,2023-08-23,6000.0,180,Serviços,3000,14.49,DEMAIS,,1,0,0.5,8,0,0,0.0,0,0
00509968000148-2-001154/2023,TST,2023-08-24,880600.0,2192,Locação Imóveis,13302000,8.23,DEMAIS,,1,0,15.10561,1,2,0,0.0301,1096,1
00509968000148-2-001155/2023,TST,2023-08-23,12000.0,180,Serviços,20000,8.97,EMPRESA DE PEQUENO PORTE,1,1,0,1.666667,50,0,0,0.0,0,0
00509968000148-2-001157/2023,TST,2023-08-16,3000.0,137,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001158/2023,TST,2023-08-25,5400.0,128,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001159/2023,TST,2023-08-25,1080.0,128,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001160/2023,TST,2023-08-25,3000.0,128,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001161/2023,TST,2023-08-25,540.0,128,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001162/2023,TST,2023-08-21,3120.0,180,Serviços,10000,12.39,MICRO EMPRESA,0,1,0,3.205128,1,0,0,0.0,0,0
00509968000148-2-001163/2023,TST,2023-08-25,2090.0,2,Serviços,310000,19.8,EMPRESA DE PEQUENO PORTE,1,1,0,148.325359,117,0,0,0.0,0,0
00509968000148-2-001164/2023,TST,2023-08-25,2600.0,3,Serviços,0,48.51,DEMAIS,,1,0,,53,0,0,0.0,0,0
00509968000148-2-001165/2023,TST,2023-08-25,2090.0,3,Serviços,310000,19.8,EMPRESA DE PEQUENO PORTE,1,1,0,148.325359,117,0,0,0.0,0,0
00509968000148-2-001169/2023,TST,2023-08-22,3000.0,180,Compras,250000,10.83,MICRO EMPRESA,1,1,0,83.333333,2,0,0,0.0,0,0
00509968000148-2-001170/2023,TST,2023-08-28,780000.0,365,Serviços,1379000,10.81,EMPRESA DE PEQUENO PORTE,1,1,0,1.767949,1,0,0,0.0,0,0
00509968000148-2-001171/2023,TST,2023-08-25,2438.88,11,Serviços,11000,12.05,DEMAIS,1,1,0,4.510267,36,0,0,0.0,0,0
00509968000148-2-001172/2023,TST,2023-05-25,344.4,20,Compras,20000,3.03,EMPRESA DE PEQUENO PORTE,1,1,0,58.072009,7,0,0,0.0,0,0
00509968000148-2-001173/2023,TST,2023-05-25,599.38,20,Compras,50000,0.21,EMPRESA DE PEQUENO PORTE,0,0,0,83.419534,4,0,0,0.0,0,0
00509968000148-2-001174/2023,TST,2023-05-25,330.8,20,Compras,80000,12.48,MICRO EMPRESA,1,1,0,241.837969,2,0,0,0.0,0,0
00509968000148-2-001175/2023,TST,2023-05-25,1271.4,20,Compras,60000,4.87,EMPRESA DE PEQUENO PORTE,1,1,0,47.192072,4,0,0,0.0,0,0
00509968000148-2-001176/2023,TST,2023-08-27,0.01,1826,Serviços,93770000000,80.49,DEMAIS,,1,0,9377000000000.0,3,0,0,0.0,0,0
00509968000148-2-001177/2023,TST,2023-06-13,1736.8,20,Compras,33000000,22.55,DEMAIS,,1,0,19000.460617,1,0,0,0.0,0,0
00509968000148-2-001178/2023,TST,2023-06-13,175.6,20,Compras,66392680,4.22,DEMAIS,,1,0,378090.432802,1,0,0,0.0,0,0
00509968000148-2-001179/2023,TST,2023-08-24,843.44,61,Compras,800000,32.1,EMPRESA DE PEQUENO PORTE,0,1,0,948.496633,1,0,0,0.0,0,0
00509968000148-2-001180/2023,TST,2023-06-26,1196.18,20,Compras,20000,23.91,EMPRESA DE PEQUENO PORTE,1,1,0,16.719892,16,0,0,0.0,0,0
00509968000148-2-001181/2023,TST,2023-08-23,10224.0,365,Informática (TIC),700000,28.62,DEMAIS,,1,0,68.466354,2,2,0,0.0535,730,1
00509968000148-2-000682/2022,TST,2022-11-23,0,92,Serviços de Engenharia,200000,6.09,EMPRESA DE PEQUENO PORTE,1,1,0,,1,0,0,0,0,0
00509968000148-2-001182/2023,TST,2023-08-25,540.0,180,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001183/2023,TST,2023-08-21,58800.0,29,Serviços,30000,14.28,EMPRESA DE PEQUENO PORTE,1,1,0,0.510204,46,0,0,0.0,0,0
00509968000148-2-001184/2023,TST,2023-08-25,3990.0,32,Compras,30000,11.06,MICRO EMPRESA,1,1,0,7.518797,4,0,0,0.0,0,0
00509968000148-2-001188/2023,TST,2023-08-28,16503.75,4,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001189/2023,TST,2023-08-29,1270.0,124,Serviços,20000,11.96,MICRO EMPRESA,1,1,0,15.748031,1,0,0,0.0,0,0
00509968000148-2-001190/2023,TST,2023-08-28,3000.0,2,Serviços,110000,2.51,MICRO EMPRESA,1,1,0,36.666667,4,0,0,0.0,0,0
00509968000148-2-001191/2023,TST,2023-08-25,23789.97,1096,Compras,80000,4.79,MICRO EMPRESA,0,1,0,3.362762,1,0,0,0.0,0,0
00509968000148-2-001192/2023,TST,2023-08-28,85280.0,79,Serviços,62200,11.87,MICRO EMPRESA,1,1,0,0.729362,3,0,0,0.0,0,0
00509968000148-2-001193/2023,TST,2023-08-25,7099.0,180,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001194/2023,TST,2023-08-29,77506.0,365,Serviços,50000,5.48,EMPRESA DE PEQUENO PORTE,0,1,0,0.645111,1,0,0,0.0,0,0
00509968000148-2-001195/2023,TST,2023-08-29,2664.9,124,Serviços,20000000,3.81,DEMAIS,,1,0,7504.972044,5,0,0,0.0,0,0
00509968000148-2-001196/2023,TST,2023-08-29,29420.45,366,Serviços,28864060,38.73,DEMAIS,,1,0,981.088325,61,0,0,0.0,0,0
00509968000148-2-001197/2023,TST,2023-08-29,810.0,124,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001198/2023,TST,2023-08-29,990.0,124,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001199/2023,TST,2023-08-29,810.0,124,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001201/2023,TST,2023-08-25,3570.0,180,Serviços,3423447.2,29.55,DEMAIS,,1,0,958.948796,203,0,0,0.0,0,0
00509968000148-2-001205/2023,TST,2023-08-30,144.0,123,Compras,500000,56.92,DEMAIS,,1,0,3472.222222,17,0,0,0.0,0,0
00509968000148-2-001206/2023,TST,2023-08-29,3672.0,123,Serviços,30000,14.89,MICRO EMPRESA,0,1,0,8.169935,4,0,0,0.0,0,0
00509968000148-2-001207/2023,TST,2023-08-29,42190.02,366,Informática (TIC),9518398,32.83,DEMAIS,,1,0,225.60781,1,0,0,0.0,0,0
00509968000148-2-001208/2023,TST,2023-08-30,18689.0,123,Serviços,10000,13.3,MICRO EMPRESA,1,1,0,0.535074,1,0,0,0.0,0,0
00509968000148-2-001209/2023,TST,2023-08-23,1200.0,180,Serviços,15000,26.14,MICRO EMPRESA,1,1,0,12.5,1,0,0,0.0,0,0
00509968000148-2-001210/2023,TST,2023-08-29,8400.0,124,Compras,100000,4.0,EMPRESA DE PEQUENO PORTE,1,1,0,11.904762,2,0,0,0.0,0,0
00509968000148-2-001211/2023,TST,2023-07-12,11382.0,180,Serviços,20000,8.85,EMPRESA DE PEQUENO PORTE,1,1,0,1.75716,50,0,0,0.0,0,0
00509968000148-2-001212/2023,TST,2023-07-28,5519.6,17,Compras,50000,24.21,EMPRESA DE PEQUENO PORTE,1,1,0,9.058627,2,0,0,0.0,0,0
00509968000148-2-002243/2023,TST,2024-01-02,15000.0,89,Compras,30000,0.42,MICRO EMPRESA,0,0,0,2.0,1,0,0,0.0,0,0
00509968000148-2-002244/2023,TST,2023-12-29,1290000.0,577,Serviços,20000000,35.75,DEMAIS,,1,0,15.503876,2,1,0,0.0,0,0
00509968000148-2-002245/2023,TST,2024-01-03,39225.02,365,Serviços,2000,2.98,MICRO EMPRESA,1,1,0,0.050988,4,0,0,0.0,0,0
00509968000148-2-000001/2024,TST,2024-01-02,1176860.55,618,Serviços de Engenharia,1000000,15.65,MICRO EMPRESA,0,1,0,0.849718,1,5,0,0.4764,0,1
00509968000148-2-002246/2023,TST,2023-12-29,263728.0,365,Compras,242767500,37.89,DEMAIS,,1,0,920.522281,30,0,0,0.0,0,0
00509968000148-2-002247/2023,TST,2023-12-20,2602792.0,730,Informática (TIC),650000,16.17,DEMAIS,0,1,0,0.249732,23,0,0,0.0,0,0
00509968000148-2-000002/2024,TST,2024-01-04,20340.0,365,Serviços,0,21.26,DEMAIS,,1,0,,5,2,0,0.0,730,1
00509968000148-2-000003/2024,TST,2024-01-05,32634.4,365,Compras,210396200,57.38,DEMAIS,,1,0,6447.068124,31,0,0,0.0,0,0
00509968000148-2-002248/2023,TST,2023-12-21,4612890.16,730,Serviços,1500000,10.81,DEMAIS,0,1,0,0.325176,1,0,0,0.0,0,0
00509968000148-2-002249/2023,TST,2023-12-20,7000.0,367,Serviços,99800,19.89,DEMAIS,0,1,0,14.257143,30,0,0,0.0,0,0
00509968000148-2-002250/2023,TST,2023-12-26,4801227.0,366,Informática (TIC),930607300,30.51,DEMAIS,,1,0,193.826974,14,0,0,0.0,0,0
00509968000148-2-002251/2023,TST,2023-12-19,57019.91,120,Serviços,200000,3.37,MICRO EMPRESA,1,1,0,3.507547,1,0,0,0.0,0,0
00509968000148-2-000004/2024,TST,2024-01-08,1149968.02,365,Serviços,3000000,11.44,EMPRESA DE PEQUENO PORTE,1,1,0,2.608768,1,3,0,0.0,454,1
00509968000148-2-002253/2023,TST,2023-12-21,1795.0,180,Compras,50000,0.26,MICRO EMPRESA,1,1,0,27.855153,1,0,0,0.0,0,0
00509968000148-2-002254/2023,TST,2023-12-19,282000.0,730,Serviços,90000,15.34,EMPRESA DE PEQUENO PORTE,1,1,0,0.319149,3,2,0,0.0,730,1
00509968000148-2-002255/2023,TST,2023-12-22,4500.0,366,Serviços,30000,0.93,MICRO EMPRESA,0,0,0,6.666667,2,0,0,0.0,0,0
00509968000148-2-002256/2023,TST,2023-11-10,135000.0,91,Serviços,30000,14.5,EMPRESA DE PEQUENO PORTE,1,1,0,0.222222,46,0,0,0.0,0,0
00509968000148-2-002257/2023,TST,2024-01-08,15480.0,181,Compras,105000,18.97,MICRO EMPRESA,0,1,0,6.782946,1,0,0,0.0,0,0
00509968000148-2-002261/2023,TST,2023-12-18,6213.73,13,Compras,100000,0.51,MICRO EMPRESA,1,0,0,16.093393,2,0,0,0.0,0,0
00509968000148-2-002262/2023,TST,2023-12-18,913.22,13,Compras,100000,0.51,MICRO EMPRESA,1,0,0,109.502639,2,0,0,0.0,0,0
00509968000148-2-002263/2023,TST,2024-01-03,1730610.31,1096,Mão de Obra,0,15.29,DEMAIS,,1,0,,2,0,0,0.0,0,0
00509968000148-2-002264/2023,TST,2023-11-08,5000.0,7,Serviços,1000,6.23,MICRO EMPRESA,1,1,0,0.2,2,0,0,0.0,0,0
00509968000148-2-000007/2024,TST,2024-01-09,34873.39,357,Serviços,105000,3.59,EMPRESA DE PEQUENO PORTE,0,1,0,3.010892,8,0,0,0.0,0,0
00509968000148-2-000008/2024,TST,2024-01-09,34873.39,357,Serviços,105000,3.59,EMPRESA DE PEQUENO PORTE,0,1,0,3.010892,8,0,0,0.0,0,0
00509968000148-2-000009/2024,TST,2024-01-09,616.4,357,Serviços,105000,3.59,EMPRESA DE PEQUENO PORTE,0,1,0,170.343933,8,0,0,0.0,0,0
00509968000148-2-002265/2023,TST,2023-11-08,796.0,7,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-002266/2023,TST,2023-11-08,3100.0,7,Serviços,30000,7.9,MICRO EMPRESA,1,1,0,9.677419,2,0,0,0.0,0,0
00509968000148-2-002267/2023,TST,2023-12-15,74205.0,71,Compras,234000,4.15,DEMAIS,,1,0,3.153426,38,0,0,0.0,0,0
00509968000148-2-002268/2023,TST,2023-12-15,3081.0,16,Compras,100000,3.32,MICRO EMPRESA,1,1,0,32.456994,3,0,0,0.0,0,0
00509968000148-2-000011/2024,TST,2024-01-09,3752.0,357,Serviços,1500000,31.99,DEMAIS,,1,0,399.78678,62,0,0,0.0,0,0
00509968000148-2-000012/2024,TST,2024-01-09,16000.0,357,Serviços,100000,3.18,MICRO EMPRESA,1,1,0,6.25,2,0,0,0.0,0,0
00509968000148-2-000013/2024,TST,2024-01-09,8300.0,70,Compras,120000,12.2,MICRO EMPRESA,1,1,0,14.457831,4,0,0,0.0,0,0
00509968000148-2-002273/2023,TST,2024-01-10,100278.0,366,Compras,930607300,6.38,DEMAIS,,1,0,9280.273839,27,0,0,0.0,0,0
00509968000148-2-002274/2023,TST,2024-01-10,445510.0,366,Compras,930607300,6.38,DEMAIS,,1,0,2088.858387,27,0,0,0.0,0,0
00509968000148-2-002275/2023,TST,2024-01-10,22284.0,366,Compras,930607300,6.38,DEMAIS,,1,0,41761.232274,27,0,0,0.0,0,0
00509968000148-2-002276/2023,TST,2024-01-10,167923.0,366,Compras,930607300,6.38,DEMAIS,,1,0,5541.86919,27,0,0,0.0,0,0
